Position_1,Position_2,MI
321,373,0.053264515198610314
237,378,0.053264515198610314
237,376,0.053264515198610314
237,375,0.053264515198610314
237,374,0.053264515198610314
237,373,0.053264515198610314
237,372,0.053264515198610314
237,371,0.053264515198610314
321,366,0.053264515198610314
237,370,0.053264515198610314
237,369,0.053264515198610314
237,368,0.053264515198610314
321,367,0.053264515198610314
321,368,0.053264515198610314
321,369,0.053264515198610314
321,370,0.053264515198610314
321,371,0.053264515198610314
237,377,0.053264515198610314
237,379,0.053264515198610314
237,383,0.053264515198610314
237,380,0.053264515198610314
321,353,0.053264515198610314
321,354,0.053264515198610314
321,355,0.053264515198610314
321,356,0.053264515198610314
321,357,0.053264515198610314
321,358,0.053264515198610314
321,359,0.053264515198610314
321,360,0.053264515198610314
321,361,0.053264515198610314
321,362,0.053264515198610314
321,363,0.053264515198610314
321,364,0.053264515198610314
321,365,0.053264515198610314
237,382,0.053264515198610314
237,381,0.053264515198610314
321,333,0.053264515198610314
321,332,0.053264515198610314
321,331,0.053264515198610314
238,284,0.053264515198610314
238,282,0.053264515198610314
238,281,0.053264515198610314
238,280,0.053264515198610314
238,279,0.053264515198610314
238,278,0.053264515198610314
238,277,0.053264515198610314
238,276,0.053264515198610314
238,275,0.053264515198610314
238,274,0.053264515198610314
238,273,0.053264515198610314
238,272,0.053264515198610314
238,271,0.053264515198610314
238,270,0.053264515198610314
238,269,0.053264515198610314
238,268,0.053264515198610314
238,283,0.053264515198610314
238,285,0.053264515198610314
321,330,0.053264515198610314
238,286,0.053264515198610314
238,301,0.053264515198610314
238,300,0.053264515198610314
238,299,0.053264515198610314
238,298,0.053264515198610314
238,297,0.053264515198610314
238,296,0.053264515198610314
238,295,0.053264515198610314
238,294,0.053264515198610314
238,293,0.053264515198610314
238,292,0.053264515198610314
238,291,0.053264515198610314
238,290,0.053264515198610314
238,289,0.053264515198610314
238,288,0.053264515198610314
238,287,0.053264515198610314
238,267,0.053264515198610314
238,266,0.053264515198610314
238,265,0.053264515198610314
238,264,0.053264515198610314
238,245,0.053264515198610314
238,244,0.053264515198610314
238,243,0.053264515198610314
238,242,0.053264515198610314
238,240,0.053264515198610314
238,239,0.053264515198610314
332,29700,0.053264515198610314
321,322,0.053264515198610314
321,323,0.053264515198610314
321,324,0.053264515198610314
321,325,0.053264515198610314
321,326,0.053264515198610314
321,327,0.053264515198610314
321,328,0.053264515198610314
321,329,0.053264515198610314
238,246,0.053264515198610314
238,247,0.053264515198610314
238,248,0.053264515198610314
238,257,0.053264515198610314
238,263,0.053264515198610314
238,262,0.053264515198610314
238,261,0.053264515198610314
238,260,0.053264515198610314
238,259,0.053264515198610314
238,258,0.053264515198610314
238,256,0.053264515198610314
238,249,0.053264515198610314
238,255,0.053264515198610314
238,254,0.053264515198610314
238,253,0.053264515198610314
238,252,0.053264515198610314
238,251,0.053264515198610314
238,250,0.053264515198610314
321,372,0.053264515198610314
321,374,0.053264515198610314
319,29405,0.053264515198610314
237,285,0.053264515198610314
237,283,0.053264515198610314
237,282,0.053264515198610314
237,281,0.053264515198610314
237,280,0.053264515198610314
237,279,0.053264515198610314
237,278,0.053264515198610314
237,277,0.053264515198610314
237,276,0.053264515198610314
237,275,0.053264515198610314
237,274,0.053264515198610314
237,273,0.053264515198610314
237,272,0.053264515198610314
237,271,0.053264515198610314
237,270,0.053264515198610314
237,269,0.053264515198610314
237,284,0.053264515198610314
237,286,0.053264515198610314
237,267,0.053264515198610314
237,287,0.053264515198610314
237,302,0.053264515198610314
237,301,0.053264515198610314
237,300,0.053264515198610314
237,299,0.053264515198610314
237,298,0.053264515198610314
237,297,0.053264515198610314
237,296,0.053264515198610314
237,295,0.053264515198610314
237,294,0.053264515198610314
237,293,0.053264515198610314
237,292,0.053264515198610314
237,291,0.053264515198610314
237,290,0.053264515198610314
237,289,0.053264515198610314
237,288,0.053264515198610314
237,268,0.053264515198610314
237,266,0.053264515198610314
321,375,0.053264515198610314
237,247,0.053264515198610314
237,245,0.053264515198610314
237,244,0.053264515198610314
237,243,0.053264515198610314
237,242,0.053264515198610314
237,240,0.053264515198610314
237,239,0.053264515198610314
237,238,0.053264515198610314
236,29731,0.053264515198610314
236,29730,0.053264515198610314
236,29729,0.053264515198610314
236,29728,0.053264515198610314
236,29727,0.053264515198610314
236,29726,0.053264515198610314
236,29725,0.053264515198610314
236,29724,0.053264515198610314
237,246,0.053264515198610314
237,248,0.053264515198610314
237,265,0.053264515198610314
237,249,0.053264515198610314
237,264,0.053264515198610314
237,263,0.053264515198610314
237,262,0.053264515198610314
237,261,0.053264515198610314
237,260,0.053264515198610314
237,259,0.053264515198610314
237,258,0.053264515198610314
237,257,0.053264515198610314
237,256,0.053264515198610314
237,255,0.053264515198610314
237,254,0.053264515198610314
237,253,0.053264515198610314
237,252,0.053264515198610314
237,251,0.053264515198610314
237,250,0.053264515198610314
237,303,0.053264515198610314
237,304,0.053264515198610314
237,305,0.053264515198610314
237,360,0.053264515198610314
237,358,0.053264515198610314
237,357,0.053264515198610314
237,356,0.053264515198610314
237,355,0.053264515198610314
237,354,0.053264515198610314
237,353,0.053264515198610314
237,352,0.053264515198610314
237,351,0.053264515198610314
237,350,0.053264515198610314
237,349,0.053264515198610314
237,348,0.053264515198610314
237,347,0.053264515198610314
237,346,0.053264515198610314
237,345,0.053264515198610314
237,344,0.053264515198610314
237,359,0.053264515198610314
237,361,0.053264515198610314
237,306,0.053264515198610314
237,362,0.053264515198610314
321,376,0.053264515198610314
321,377,0.053264515198610314
321,378,0.053264515198610314
321,379,0.053264515198610314
321,380,0.053264515198610314
321,381,0.053264515198610314
321,382,0.053264515198610314
321,383,0.053264515198610314
321,384,0.053264515198610314
321,385,0.053264515198610314
237,367,0.053264515198610314
237,366,0.053264515198610314
237,365,0.053264515198610314
237,364,0.053264515198610314
237,363,0.053264515198610314
237,343,0.053264515198610314
237,342,0.053264515198610314
237,341,0.053264515198610314
237,340,0.053264515198610314
237,321,0.053264515198610314
237,320,0.053264515198610314
237,319,0.053264515198610314
237,318,0.053264515198610314
237,317,0.053264515198610314
237,316,0.053264515198610314
237,315,0.053264515198610314
237,314,0.053264515198610314
237,313,0.053264515198610314
237,312,0.053264515198610314
237,311,0.053264515198610314
237,310,0.053264515198610314
237,309,0.053264515198610314
237,308,0.053264515198610314
237,307,0.053264515198610314
237,322,0.053264515198610314
237,323,0.053264515198610314
237,324,0.053264515198610314
237,333,0.053264515198610314
237,339,0.053264515198610314
237,338,0.053264515198610314
237,337,0.053264515198610314
237,336,0.053264515198610314
237,335,0.053264515198610314
237,334,0.053264515198610314
237,332,0.053264515198610314
237,325,0.053264515198610314
237,331,0.053264515198610314
237,330,0.053264515198610314
237,329,0.053264515198610314
237,328,0.053264515198610314
237,327,0.053264515198610314
237,326,0.053264515198610314
238,302,0.053264515198610314
238,303,0.053264515198610314
238,304,0.053264515198610314
239,310,0.053264515198610314
239,308,0.053264515198610314
239,307,0.053264515198610314
239,306,0.053264515198610314
239,305,0.053264515198610314
239,304,0.053264515198610314
239,303,0.053264515198610314
239,302,0.053264515198610314
239,301,0.053264515198610314
239,300,0.053264515198610314
239,299,0.053264515198610314
239,298,0.053264515198610314
239,297,0.053264515198610314
239,296,0.053264515198610314
239,295,0.053264515198610314
239,294,0.053264515198610314
239,309,0.053264515198610314
239,311,0.053264515198610314
239,292,0.053264515198610314
239,312,0.053264515198610314
239,327,0.053264515198610314
239,326,0.053264515198610314
239,325,0.053264515198610314
239,324,0.053264515198610314
239,323,0.053264515198610314
239,322,0.053264515198610314
239,321,0.053264515198610314
239,320,0.053264515198610314
239,319,0.053264515198610314
239,318,0.053264515198610314
239,317,0.053264515198610314
239,316,0.053264515198610314
239,315,0.053264515198610314
239,314,0.053264515198610314
239,313,0.053264515198610314
239,293,0.053264515198610314
239,291,0.053264515198610314
238,305,0.053264515198610314
239,272,0.053264515198610314
239,270,0.053264515198610314
239,269,0.053264515198610314
239,268,0.053264515198610314
239,267,0.053264515198610314
239,266,0.053264515198610314
239,265,0.053264515198610314
239,264,0.053264515198610314
239,263,0.053264515198610314
239,262,0.053264515198610314
239,261,0.053264515198610314
239,260,0.053264515198610314
239,259,0.053264515198610314
239,258,0.053264515198610314
239,257,0.053264515198610314
239,256,0.053264515198610314
239,271,0.053264515198610314
239,273,0.053264515198610314
239,290,0.053264515198610314
239,274,0.053264515198610314
239,289,0.053264515198610314
239,288,0.053264515198610314
239,287,0.053264515198610314
239,286,0.053264515198610314
239,285,0.053264515198610314
239,284,0.053264515198610314
239,283,0.053264515198610314
239,282,0.053264515198610314
239,281,0.053264515198610314
239,280,0.053264515198610314
239,279,0.053264515198610314
239,278,0.053264515198610314
239,277,0.053264515198610314
239,276,0.053264515198610314
239,275,0.053264515198610314
239,328,0.053264515198610314
239,329,0.053264515198610314
239,330,0.053264515198610314
239,29719,0.053264515198610314
239,29717,0.053264515198610314
239,29716,0.053264515198610314
239,29715,0.053264515198610314
239,29714,0.053264515198610314
239,29713,0.053264515198610314
239,29712,0.053264515198610314
239,29711,0.053264515198610314
239,29710,0.053264515198610314
239,29709,0.053264515198610314
239,29708,0.053264515198610314
239,29707,0.053264515198610314
239,29706,0.053264515198610314
239,29705,0.053264515198610314
239,29704,0.053264515198610314
239,29700,0.053264515198610314
239,29718,0.053264515198610314
239,29720,0.053264515198610314
239,331,0.053264515198610314
239,29721,0.053264515198610314
240,249,0.053264515198610314
240,248,0.053264515198610314
240,247,0.053264515198610314
240,246,0.053264515198610314
240,245,0.053264515198610314
239,29731,0.053264515198610314
239,29730,0.053264515198610314
239,29729,0.053264515198610314
239,29728,0.053264515198610314
239,29727,0.053264515198610314
239,29726,0.053264515198610314
239,29725,0.053264515198610314
239,29724,0.053264515198610314
239,29723,0.053264515198610314
239,29722,0.053264515198610314
239,29687,0.053264515198610314
239,29686,0.053264515198610314
239,29685,0.053264515198610314
239,29684,0.053264515198610314
239,398,0.053264515198610314
239,397,0.053264515198610314
239,396,0.053264515198610314
239,395,0.053264515198610314
239,393,0.053264515198610314
239,392,0.053264515198610314
239,391,0.053264515198610314
239,390,0.053264515198610314
239,389,0.053264515198610314
239,388,0.053264515198610314
239,387,0.053264515198610314
239,386,0.053264515198610314
239,344,0.053264515198610314
239,333,0.053264515198610314
239,332,0.053264515198610314
239,399,0.053264515198610314
239,400,0.053264515198610314
239,401,0.053264515198610314
239,29677,0.053264515198610314
239,29683,0.053264515198610314
239,29682,0.053264515198610314
239,29681,0.053264515198610314
239,29680,0.053264515198610314
239,29679,0.053264515198610314
239,29678,0.053264515198610314
239,29676,0.053264515198610314
239,402,0.053264515198610314
239,29675,0.053264515198610314
239,407,0.053264515198610314
239,406,0.053264515198610314
239,405,0.053264515198610314
239,404,0.053264515198610314
239,403,0.053264515198610314
239,255,0.053264515198610314
239,254,0.053264515198610314
239,253,0.053264515198610314
238,359,0.053264515198610314
238,357,0.053264515198610314
238,356,0.053264515198610314
238,355,0.053264515198610314
238,354,0.053264515198610314
238,353,0.053264515198610314
238,352,0.053264515198610314
238,351,0.053264515198610314
238,350,0.053264515198610314
238,349,0.053264515198610314
238,348,0.053264515198610314
238,347,0.053264515198610314
238,346,0.053264515198610314
238,345,0.053264515198610314
238,344,0.053264515198610314
238,343,0.053264515198610314
238,358,0.053264515198610314
238,360,0.053264515198610314
238,378,0.053264515198610314
238,361,0.053264515198610314
238,376,0.053264515198610314
238,375,0.053264515198610314
238,374,0.053264515198610314
238,373,0.053264515198610314
238,372,0.053264515198610314
238,371,0.053264515198610314
238,370,0.053264515198610314
238,369,0.053264515198610314
238,368,0.053264515198610314
238,367,0.053264515198610314
238,366,0.053264515198610314
238,365,0.053264515198610314
238,364,0.053264515198610314
238,363,0.053264515198610314
238,362,0.053264515198610314
238,342,0.053264515198610314
238,341,0.053264515198610314
238,340,0.053264515198610314
238,339,0.053264515198610314
238,320,0.053264515198610314
238,319,0.053264515198610314
238,318,0.053264515198610314
238,317,0.053264515198610314
238,316,0.053264515198610314
238,315,0.053264515198610314
238,314,0.053264515198610314
238,313,0.053264515198610314
238,312,0.053264515198610314
238,311,0.053264515198610314
238,310,0.053264515198610314
238,309,0.053264515198610314
238,308,0.053264515198610314
238,307,0.053264515198610314
238,306,0.053264515198610314
238,321,0.053264515198610314
238,322,0.053264515198610314
238,323,0.053264515198610314
238,332,0.053264515198610314
238,338,0.053264515198610314
238,337,0.053264515198610314
238,336,0.053264515198610314
238,335,0.053264515198610314
238,334,0.053264515198610314
238,333,0.053264515198610314
238,331,0.053264515198610314
238,324,0.053264515198610314
238,330,0.053264515198610314
238,329,0.053264515198610314
238,328,0.053264515198610314
238,327,0.053264515198610314
238,326,0.053264515198610314
238,325,0.053264515198610314
238,377,0.053264515198610314
238,379,0.053264515198610314
239,252,0.053264515198610314
332,29721,0.053264515198610314
332,29719,0.053264515198610314
332,29718,0.053264515198610314
332,29717,0.053264515198610314
332,29716,0.053264515198610314
332,29715,0.053264515198610314
238,29703,0.053264515198610314
238,29702,0.053264515198610314
238,29701,0.053264515198610314
332,29714,0.053264515198610314
238,29699,0.053264515198610314
238,29698,0.053264515198610314
332,29713,0.053264515198610314
238,29697,0.053264515198610314
238,29696,0.053264515198610314
238,29695,0.053264515198610314
332,29720,0.053264515198610314
332,29722,0.053264515198610314
238,380,0.053264515198610314
332,29723,0.053264515198610314
239,251,0.053264515198610314
239,250,0.053264515198610314
239,249,0.053264515198610314
239,248,0.053264515198610314
239,247,0.053264515198610314
239,246,0.053264515198610314
239,245,0.053264515198610314
332,29731,0.053264515198610314
332,29730,0.053264515198610314
332,29729,0.053264515198610314
332,29728,0.053264515198610314
332,29727,0.053264515198610314
332,29726,0.053264515198610314
332,29725,0.053264515198610314
332,29724,0.053264515198610314
238,29694,0.053264515198610314
238,29693,0.053264515198610314
238,29692,0.053264515198610314
238,29691,0.053264515198610314
332,29708,0.053264515198610314
332,29707,0.053264515198610314
332,29706,0.053264515198610314
332,29705,0.053264515198610314
332,29704,0.053264515198610314
320,29698,0.053264515198610314
320,29699,0.053264515198610314
320,29701,0.053264515198610314
320,29702,0.053264515198610314
320,29703,0.053264515198610314
238,385,0.053264515198610314
238,384,0.053264515198610314
238,383,0.053264515198610314
238,382,0.053264515198610314
238,381,0.053264515198610314
332,29709,0.053264515198610314
332,29710,0.053264515198610314
332,29711,0.053264515198610314
320,29690,0.053264515198610314
238,29690,0.053264515198610314
238,29689,0.053264515198610314
238,29688,0.053264515198610314
332,29712,0.053264515198610314
320,29688,0.053264515198610314
320,29689,0.053264515198610314
320,29691,0.053264515198610314
320,29697,0.053264515198610314
320,29692,0.053264515198610314
320,29693,0.053264515198610314
238,29405,0.053264515198610314
320,29694,0.053264515198610314
320,29695,0.053264515198610314
320,29696,0.053264515198610314
236,29723,0.053264515198610314
236,29722,0.053264515198610314
236,29721,0.053264515198610314
322,333,0.053264515198610314
322,335,0.053264515198610314
322,336,0.053264515198610314
322,337,0.053264515198610314
322,338,0.053264515198610314
322,339,0.053264515198610314
322,340,0.053264515198610314
233,385,0.053264515198610314
233,384,0.053264515198610314
233,383,0.053264515198610314
233,382,0.053264515198610314
233,381,0.053264515198610314
233,380,0.053264515198610314
233,379,0.053264515198610314
233,378,0.053264515198610314
233,377,0.053264515198610314
322,334,0.053264515198610314
322,332,0.053264515198610314
233,375,0.053264515198610314
322,331,0.053264515198610314
321,29697,0.053264515198610314
233,29405,0.053264515198610314
321,29698,0.053264515198610314
321,29699,0.053264515198610314
321,29701,0.053264515198610314
321,29702,0.053264515198610314
321,29703,0.053264515198610314
322,323,0.053264515198610314
322,324,0.053264515198610314
322,325,0.053264515198610314
322,326,0.053264515198610314
322,327,0.053264515198610314
322,328,0.053264515198610314
322,329,0.053264515198610314
322,330,0.053264515198610314
233,376,0.053264515198610314
233,374,0.053264515198610314
322,383,0.053264515198610314
233,355,0.053264515198610314
233,353,0.053264515198610314
233,352,0.053264515198610314
233,351,0.053264515198610314
233,350,0.053264515198610314
233,349,0.053264515198610314
233,348,0.053264515198610314
233,347,0.053264515198610314
233,346,0.053264515198610314
233,345,0.053264515198610314
233,344,0.053264515198610314
233,343,0.053264515198610314
233,342,0.053264515198610314
233,341,0.053264515198610314
233,340,0.053264515198610314
233,339,0.053264515198610314
233,354,0.053264515198610314
233,356,0.053264515198610314
233,373,0.053264515198610314
233,357,0.053264515198610314
233,372,0.053264515198610314
233,371,0.053264515198610314
233,370,0.053264515198610314
233,369,0.053264515198610314
233,368,0.053264515198610314
233,367,0.053264515198610314
233,366,0.053264515198610314
233,365,0.053264515198610314
233,364,0.053264515198610314
233,363,0.053264515198610314
233,362,0.053264515198610314
233,361,0.053264515198610314
233,360,0.053264515198610314
233,359,0.053264515198610314
233,358,0.053264515198610314
321,29696,0.053264515198610314
321,29695,0.053264515198610314
321,29694,0.053264515198610314
234,237,0.053264515198610314
322,371,0.053264515198610314
322,370,0.053264515198610314
322,369,0.053264515198610314
322,368,0.053264515198610314
322,367,0.053264515198610314
322,366,0.053264515198610314
322,365,0.053264515198610314
322,364,0.053264515198610314
322,363,0.053264515198610314
322,362,0.053264515198610314
322,361,0.053264515198610314
322,360,0.053264515198610314
322,359,0.053264515198610314
322,358,0.053264515198610314
322,357,0.053264515198610314
322,372,0.053264515198610314
234,238,0.053264515198610314
321,29693,0.053264515198610314
234,245,0.053264515198610314
322,381,0.053264515198610314
322,380,0.053264515198610314
322,379,0.053264515198610314
322,378,0.053264515198610314
322,377,0.053264515198610314
322,376,0.053264515198610314
322,375,0.053264515198610314
322,374,0.053264515198610314
322,373,0.053264515198610314
234,251,0.053264515198610314
234,250,0.053264515198610314
234,249,0.053264515198610314
234,248,0.053264515198610314
234,247,0.053264515198610314
234,246,0.053264515198610314
322,356,0.053264515198610314
322,355,0.053264515198610314
322,354,0.053264515198610314
322,353,0.053264515198610314
233,29692,0.053264515198610314
332,29678,0.053264515198610314
233,29691,0.053264515198610314
233,29690,0.053264515198610314
233,29689,0.053264515198610314
233,29688,0.053264515198610314
332,29677,0.053264515198610314
332,29676,0.053264515198610314
332,29675,0.053264515198610314
332,25493,0.053264515198610314
321,29688,0.053264515198610314
321,29689,0.053264515198610314
321,29690,0.053264515198610314
321,29691,0.053264515198610314
321,29692,0.053264515198610314
332,29679,0.053264515198610314
233,29693,0.053264515198610314
233,29694,0.053264515198610314
233,29702,0.053264515198610314
322,352,0.053264515198610314
322,351,0.053264515198610314
322,350,0.053264515198610314
322,349,0.053264515198610314
322,348,0.053264515198610314
233,29703,0.053264515198610314
233,29701,0.053264515198610314
233,29695,0.053264515198610314
321,29405,0.053264515198610314
322,347,0.053264515198610314
233,29699,0.053264515198610314
233,29698,0.053264515198610314
233,29697,0.053264515198610314
233,29696,0.053264515198610314
233,338,0.053264515198610314
233,337,0.053264515198610314
233,336,0.053264515198610314
233,242,0.053264515198610314
233,239,0.053264515198610314
233,238,0.053264515198610314
233,237,0.053264515198610314
233,236,0.053264515198610314
233,235,0.053264515198610314
233,234,0.053264515198610314
322,341,0.053264515198610314
232,29731,0.053264515198610314
232,29730,0.053264515198610314
232,29729,0.053264515198610314
232,29728,0.053264515198610314
232,29727,0.053264515198610314
232,29726,0.053264515198610314
232,29725,0.053264515198610314
232,29724,0.053264515198610314
233,240,0.053264515198610314
233,243,0.053264515198610314
233,261,0.053264515198610314
233,244,0.053264515198610314
233,259,0.053264515198610314
233,258,0.053264515198610314
233,257,0.053264515198610314
233,256,0.053264515198610314
233,255,0.053264515198610314
233,254,0.053264515198610314
233,253,0.053264515198610314
233,252,0.053264515198610314
233,251,0.053264515198610314
233,250,0.053264515198610314
233,249,0.053264515198610314
233,248,0.053264515198610314
233,247,0.053264515198610314
233,246,0.053264515198610314
233,245,0.053264515198610314
232,29723,0.053264515198610314
232,29722,0.053264515198610314
232,29721,0.053264515198610314
232,29720,0.053264515198610314
232,29687,0.053264515198610314
232,29686,0.053264515198610314
232,29685,0.053264515198610314
232,29684,0.053264515198610314
232,29683,0.053264515198610314
232,29682,0.053264515198610314
232,29681,0.053264515198610314
232,29680,0.053264515198610314
232,29679,0.053264515198610314
232,29678,0.053264515198610314
232,29677,0.053264515198610314
232,29676,0.053264515198610314
232,29675,0.053264515198610314
322,343,0.053264515198610314
322,344,0.053264515198610314
232,29700,0.053264515198610314
232,29704,0.053264515198610314
232,29705,0.053264515198610314
232,29713,0.053264515198610314
232,29719,0.053264515198610314
232,29718,0.053264515198610314
232,29717,0.053264515198610314
232,29716,0.053264515198610314
232,29715,0.053264515198610314
232,29714,0.053264515198610314
232,29712,0.053264515198610314
232,29706,0.053264515198610314
232,29711,0.053264515198610314
232,29710,0.053264515198610314
232,29709,0.053264515198610314
232,29708,0.053264515198610314
232,29707,0.053264515198610314
322,342,0.053264515198610314
233,260,0.053264515198610314
233,262,0.053264515198610314
233,335,0.053264515198610314
233,317,0.053264515198610314
233,315,0.053264515198610314
233,314,0.053264515198610314
233,313,0.053264515198610314
233,312,0.053264515198610314
233,311,0.053264515198610314
233,310,0.053264515198610314
233,309,0.053264515198610314
233,308,0.053264515198610314
233,307,0.053264515198610314
233,306,0.053264515198610314
233,305,0.053264515198610314
233,304,0.053264515198610314
233,303,0.053264515198610314
233,302,0.053264515198610314
233,301,0.053264515198610314
233,316,0.053264515198610314
233,318,0.053264515198610314
233,263,0.053264515198610314
233,319,0.053264515198610314
233,334,0.053264515198610314
233,333,0.053264515198610314
233,332,0.053264515198610314
233,331,0.053264515198610314
233,330,0.053264515198610314
233,329,0.053264515198610314
233,328,0.053264515198610314
233,327,0.053264515198610314
233,326,0.053264515198610314
233,325,0.053264515198610314
233,324,0.053264515198610314
233,323,0.053264515198610314
233,322,0.053264515198610314
233,321,0.053264515198610314
233,320,0.053264515198610314
233,300,0.053264515198610314
233,299,0.053264515198610314
233,298,0.053264515198610314
233,297,0.053264515198610314
233,278,0.053264515198610314
233,277,0.053264515198610314
233,276,0.053264515198610314
233,275,0.053264515198610314
233,274,0.053264515198610314
233,273,0.053264515198610314
233,272,0.053264515198610314
233,271,0.053264515198610314
233,270,0.053264515198610314
233,269,0.053264515198610314
233,268,0.053264515198610314
233,267,0.053264515198610314
233,266,0.053264515198610314
233,265,0.053264515198610314
233,264,0.053264515198610314
233,279,0.053264515198610314
233,280,0.053264515198610314
233,281,0.053264515198610314
233,290,0.053264515198610314
233,296,0.053264515198610314
233,295,0.053264515198610314
233,294,0.053264515198610314
233,293,0.053264515198610314
233,292,0.053264515198610314
233,291,0.053264515198610314
233,289,0.053264515198610314
233,282,0.053264515198610314
233,288,0.053264515198610314
233,287,0.053264515198610314
233,286,0.053264515198610314
233,285,0.053264515198610314
233,284,0.053264515198610314
233,283,0.053264515198610314
322,382,0.053264515198610314
322,384,0.053264515198610314
236,29720,0.053264515198610314
236,293,0.053264515198610314
236,291,0.053264515198610314
236,290,0.053264515198610314
236,289,0.053264515198610314
236,288,0.053264515198610314
236,287,0.053264515198610314
236,286,0.053264515198610314
236,285,0.053264515198610314
236,284,0.053264515198610314
236,283,0.053264515198610314
236,282,0.053264515198610314
236,281,0.053264515198610314
236,280,0.053264515198610314
236,279,0.053264515198610314
236,278,0.053264515198610314
236,277,0.053264515198610314
236,292,0.053264515198610314
236,294,0.053264515198610314
236,275,0.053264515198610314
236,295,0.053264515198610314
236,310,0.053264515198610314
236,309,0.053264515198610314
236,308,0.053264515198610314
236,307,0.053264515198610314
236,306,0.053264515198610314
236,305,0.053264515198610314
236,304,0.053264515198610314
236,303,0.053264515198610314
236,302,0.053264515198610314
236,301,0.053264515198610314
236,300,0.053264515198610314
236,299,0.053264515198610314
236,298,0.053264515198610314
236,297,0.053264515198610314
236,296,0.053264515198610314
236,276,0.053264515198610314
236,274,0.053264515198610314
322,385,0.053264515198610314
236,255,0.053264515198610314
236,253,0.053264515198610314
236,252,0.053264515198610314
236,251,0.053264515198610314
236,250,0.053264515198610314
236,249,0.053264515198610314
236,248,0.053264515198610314
236,247,0.053264515198610314
236,246,0.053264515198610314
236,245,0.053264515198610314
236,238,0.053264515198610314
236,237,0.053264515198610314
234,29731,0.053264515198610314
234,29730,0.053264515198610314
234,29729,0.053264515198610314
234,29728,0.053264515198610314
236,254,0.053264515198610314
236,256,0.053264515198610314
236,273,0.053264515198610314
236,257,0.053264515198610314
236,272,0.053264515198610314
236,271,0.053264515198610314
236,270,0.053264515198610314
236,269,0.053264515198610314
236,268,0.053264515198610314
236,267,0.053264515198610314
236,266,0.053264515198610314
236,265,0.053264515198610314
236,264,0.053264515198610314
236,263,0.053264515198610314
236,262,0.053264515198610314
236,261,0.053264515198610314
236,260,0.053264515198610314
236,259,0.053264515198610314
236,258,0.053264515198610314
236,311,0.053264515198610314
236,312,0.053264515198610314
236,313,0.053264515198610314
236,29687,0.053264515198610314
236,29685,0.053264515198610314
236,29684,0.053264515198610314
236,29683,0.053264515198610314
236,29682,0.053264515198610314
236,29681,0.053264515198610314
236,29680,0.053264515198610314
236,29679,0.053264515198610314
236,29678,0.053264515198610314
236,29677,0.053264515198610314
236,29676,0.053264515198610314
236,29675,0.053264515198610314
236,407,0.053264515198610314
236,406,0.053264515198610314
236,405,0.053264515198610314
236,404,0.053264515198610314
236,29686,0.053264515198610314
236,29700,0.053264515198610314
236,314,0.053264515198610314
236,29704,0.053264515198610314
236,29719,0.053264515198610314
236,29718,0.053264515198610314
236,29717,0.053264515198610314
236,29716,0.053264515198610314
236,29715,0.053264515198610314
236,29714,0.053264515198610314
236,29713,0.053264515198610314
236,29712,0.053264515198610314
236,29711,0.053264515198610314
236,29710,0.053264515198610314
236,29709,0.053264515198610314
236,29708,0.053264515198610314
236,29707,0.053264515198610314
236,29706,0.053264515198610314
236,29705,0.053264515198610314
236,403,0.053264515198610314
236,402,0.053264515198610314
236,401,0.053264515198610314
236,400,0.053264515198610314
236,329,0.053264515198610314
236,328,0.053264515198610314
236,327,0.053264515198610314
236,326,0.053264515198610314
236,325,0.053264515198610314
236,324,0.053264515198610314
236,323,0.053264515198610314
236,322,0.053264515198610314
236,321,0.053264515198610314
236,320,0.053264515198610314
236,319,0.053264515198610314
236,318,0.053264515198610314
236,317,0.053264515198610314
236,316,0.053264515198610314
236,315,0.053264515198610314
236,330,0.053264515198610314
236,331,0.053264515198610314
236,332,0.053264515198610314
236,392,0.053264515198610314
236,399,0.053264515198610314
236,398,0.053264515198610314
236,397,0.053264515198610314
236,396,0.053264515198610314
236,395,0.053264515198610314
236,393,0.053264515198610314
236,391,0.053264515198610314
236,333,0.053264515198610314
236,390,0.053264515198610314
236,389,0.053264515198610314
236,388,0.053264515198610314
236,387,0.053264515198610314
236,386,0.053264515198610314
236,344,0.053264515198610314
234,29727,0.053264515198610314
234,29726,0.053264515198610314
234,29725,0.053264515198610314
234,298,0.053264515198610314
234,296,0.053264515198610314
234,295,0.053264515198610314
234,294,0.053264515198610314
234,293,0.053264515198610314
234,292,0.053264515198610314
234,291,0.053264515198610314
234,290,0.053264515198610314
234,289,0.053264515198610314
234,288,0.053264515198610314
234,287,0.053264515198610314
234,286,0.053264515198610314
234,285,0.053264515198610314
234,284,0.053264515198610314
234,283,0.053264515198610314
234,282,0.053264515198610314
234,297,0.053264515198610314
234,299,0.053264515198610314
234,317,0.053264515198610314
234,300,0.053264515198610314
234,315,0.053264515198610314
234,314,0.053264515198610314
234,313,0.053264515198610314
234,312,0.053264515198610314
234,311,0.053264515198610314
234,310,0.053264515198610314
234,309,0.053264515198610314
234,308,0.053264515198610314
234,307,0.053264515198610314
234,306,0.053264515198610314
234,305,0.053264515198610314
234,304,0.053264515198610314
234,303,0.053264515198610314
234,302,0.053264515198610314
234,301,0.053264515198610314
234,281,0.053264515198610314
234,280,0.053264515198610314
234,279,0.053264515198610314
234,278,0.053264515198610314
234,259,0.053264515198610314
